Ticket;Date;Timezone;Transaction;Details;Instrument;Price;Units;Direction;Spread;Cost;Stop;Loss;Take;Profit;Trailing;Stop;Financing;Commission;P/L;Amount;Balance
8967;07/16/2019;12:29:48;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;134.913;202;Buy;0.0206;;;;0;0;0;;127.63;;
8968;07/16/2019;12:34:28;AM;MST;TAKE_PROFIT_ORDER;CLIENT_ORDER;;135.414;;;;;;;;;;;;;
8969;07/16/2019;12:48:59;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/JPY;;50;Buy;;;;;;;;;;;
8970;07/16/2019;12:48:59;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;134.796;50;Buy;0.0049;;;;0;0;0;;127.63;;
8971;07/16/2019;01:19:28;AM;MST;MARKET_ORDER;TRADE_CLOSE;GBP/JPY;;50;Sell;;;;;;;;;;;
8972;07/16/2019;01:19:28;AM;MST;ORDER_FILL;MARKET_ORDER_TRADE_CLOSE;GBP/JPY;134.629;50;Sell;0.0053;;;;0;0;-0.0773;;127.55;;
8973;07/16/2019;02:43:14;AM;MST;MARKET_ORDER;TRADE_CLOSE;EUR/AUD;;200;Sell;;;;;;;;;;;
8974;07/16/2019;02:43:14;AM;MST;ORDER_FILL;MARKET_ORDER_TRADE_CLOSE;EUR/AUD;1.59851;200;Sell;0.0134;;;;-0.0104;0;-0.6707;;126.87;;
8975;07/16/2019;02:43:14;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8976;07/16/2019;02:50:38;AM;MST;MARKET_ORDER;TRADE_CLOSE;USD/CAD;;100;Sell;;;;;;;;;;;
8977;07/16/2019;02:50:38;AM;MST;ORDER_FILL;MARKET_ORDER_TRADE_CLOSE;USD/CAD;1.30552;100;Sell;0.0061;;;;0.0001;0;-0.1103;;126.76;;
8978;07/16/2019;02:50:38;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8979;07/16/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;-0.0418;;;;126.72;;
;07/16/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8897;EUR/CAD;;;;;;;;-0.0097;;;;;
;07/16/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8943;GBP/JPY;;;;;;;;0.0007;;;;;
;07/16/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8949;GBP/JPY;;;;;;;;0.0007;;;;;
;07/16/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8952;GBP/JPY;;;;;;;;0.0005;;;;;
;07/16/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8955;GBP/JPY;;;;;;;;0.0004;;;;;
;07/16/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8967;GBP/JPY;;;;;;;;0.0004;;;;;
;07/16/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8820;NZD/CHF;;;;;;;;-0.0087;;;;;
;07/16/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8830;NZD/CHF;;;;;;;;-0.0217;;;;;
;07/16/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8854;NZD/CHF;;;;;;;;-0.0044;;;;;
8980;07/17/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;-0.0417;;;;126.68;;
;07/17/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8897;EUR/CAD;;;;;;;;-0.0097;;;;;
;07/17/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8943;GBP/JPY;;;;;;;;0.0007;;;;;
;07/17/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8949;GBP/JPY;;;;;;;;0.0007;;;;;
;07/17/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8952;GBP/JPY;;;;;;;;0.0005;;;;;
;07/17/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8955;GBP/JPY;;;;;;;;0.0004;;;;;
;07/17/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8967;GBP/JPY;;;;;;;;0.0006;;;;;
;07/17/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8820;NZD/CHF;;;;;;;;-0.0087;;;;;
;07/17/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8830;NZD/CHF;;;;;;;;-0.0218;;;;;
;07/17/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8854;NZD/CHF;;;;;;;;-0.0044;;;;;
8981;07/18/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;-0.042;;;;126.63;;
;07/18/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8897;EUR/CAD;;;;;;;;-0.0097;;;;;
;07/18/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8943;GBP/JPY;;;;;;;;0.0006;;;;;
;07/18/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8949;GBP/JPY;;;;;;;;0.0007;;;;;
;07/18/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8952;GBP/JPY;;;;;;;;0.0005;;;;;
;07/18/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8955;GBP/JPY;;;;;;;;0.0004;;;;;
;07/18/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8967;GBP/JPY;;;;;;;;0.0007;;;;;
;07/18/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8820;NZD/CHF;;;;;;;;-0.0088;;;;;
;07/18/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8830;NZD/CHF;;;;;;;;-0.022;;;;;
;07/18/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8854;NZD/CHF;;;;;;;;-0.0044;;;;;
8982;07/19/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;-0.0418;;;;126.59;;
;07/19/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8897;EUR/CAD;;;;;;;;-0.0097;;;;;
;07/19/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8943;GBP/JPY;;;;;;;;0.0006;;;;;
;07/19/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8949;GBP/JPY;;;;;;;;0.0007;;;;;
;07/19/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8952;GBP/JPY;;;;;;;;0.0005;;;;;
;07/19/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8955;GBP/JPY;;;;;;;;0.0004;;;;;
;07/19/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8967;GBP/JPY;;;;;;;;0.0007;;;;;
;07/19/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8820;NZD/CHF;;;;;;;;-0.0087;;;;;
;07/19/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8830;NZD/CHF;;;;;;;;-0.0219;;;;;
;07/19/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8854;NZD/CHF;;;;;;;;-0.0044;;;;;
8983;07/20/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;-0.042;;;;126.55;;
;07/20/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8897;EUR/CAD;;;;;;;;-0.0097;;;;;
;07/20/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8943;GBP/JPY;;;;;;;;0.0006;;;;;
;07/20/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8949;GBP/JPY;;;;;;;;0.0007;;;;;
;07/20/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8952;GBP/JPY;;;;;;;;0.0005;;;;;
;07/20/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8955;GBP/JPY;;;;;;;;0.0004;;;;;
;07/20/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8967;GBP/JPY;;;;;;;;0.0007;;;;;
;07/20/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8820;NZD/CHF;;;;;;;;-0.0088;;;;;
;07/20/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8830;NZD/CHF;;;;;;;;-0.022;;;;;
;07/20/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8854;NZD/CHF;;;;;;;;-0.0044;;;;;
8984;07/21/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;-0.042;;;;126.51;;
;07/21/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8897;EUR/CAD;;;;;;;;-0.0097;;;;;
;07/21/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8943;GBP/JPY;;;;;;;;0.0006;;;;;
;07/21/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8949;GBP/JPY;;;;;;;;0.0007;;;;;
;07/21/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8952;GBP/JPY;;;;;;;;0.0005;;;;;
;07/21/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8955;GBP/JPY;;;;;;;;0.0004;;;;;
;07/21/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8967;GBP/JPY;;;;;;;;0.0007;;;;;
;07/21/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8820;NZD/CHF;;;;;;;;-0.0088;;;;;
;07/21/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8830;NZD/CHF;;;;;;;;-0.022;;;;;
;07/21/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8854;NZD/CHF;;;;;;;;-0.0044;;;;;
8985;07/22/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;-0.0418;;;;126.47;;
;07/22/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8897;EUR/CAD;;;;;;;;-0.0097;;;;;
;07/22/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8943;GBP/JPY;;;;;;;;0.0007;;;;;
;07/22/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8949;GBP/JPY;;;;;;;;0.0007;;;;;
;07/22/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8952;GBP/JPY;;;;;;;;0.0005;;;;;
;07/22/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8955;GBP/JPY;;;;;;;;0.0004;;;;;
;07/22/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8967;GBP/JPY;;;;;;;;0.0007;;;;;
;07/22/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8820;NZD/CHF;;;;;;;;-0.0088;;;;;
;07/22/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8830;NZD/CHF;;;;;;;;-0.0219;;;;;
;07/22/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8854;NZD/CHF;;;;;;;;-0.0044;;;;;
8986;07/23/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;-0.0415;;;;126.42;;
;07/23/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8897;EUR/CAD;;;;;;;;-0.0097;;;;;
;07/23/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8943;GBP/JPY;;;;;;;;0.0007;;;;;
;07/23/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8949;GBP/JPY;;;;;;;;0.0007;;;;;
;07/23/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8952;GBP/JPY;;;;;;;;0.0005;;;;;
;07/23/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8955;GBP/JPY;;;;;;;;0.0004;;;;;
;07/23/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8967;GBP/JPY;;;;;;;;0.0007;;;;;
;07/23/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8820;NZD/CHF;;;;;;;;-0.0087;;;;;
;07/23/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8830;NZD/CHF;;;;;;;;-0.0217;;;;;
;07/23/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8854;NZD/CHF;;;;;;;;-0.0044;;;;;
8987;07/24/2019;06:10:20;AM;MST;MARKET_ORDER;TRADE_CLOSE;GBP/JPY;;202;Sell;;;;;;;;;;;
8988;07/24/2019;06:10:20;AM;MST;ORDER_FILL;MARKET_ORDER_TRADE_CLOSE;GBP/JPY;134.932;202;Sell;0.0234;;;;0.0005;0;0.0355;;126.46;;
8989;07/24/2019;06:10:20;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
8990;07/24/2019;06:11:41;AM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/USD;;202;Buy;;;;;;;;;;;
8991;07/24/2019;06:11:41;AM;MST;ORDER_FILL;MARKET_ORDER;EUR/USD;1.11459;202;Buy;0.0121;;;;0;0;0;;126.46;;
8992;07/24/2019;07:35:08;AM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/USD;;200;Buy;;;;;;;;;;;
8993;07/24/2019;07:35:08;AM;MST;ORDER_FILL;MARKET_ORDER;EUR/USD;1.11478;200;Buy;0.012;;;;0;0;0;;126.46;;
8994;07/24/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;-0.0538;;;;126.41;;
;07/24/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8991;EUR/USD;;;;;;;;-0.0065;;;;;
;07/24/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8993;EUR/USD;;;;;;;;-0.0051;;;;;
;07/24/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8897;EUR/CAD;;;;;;;;-0.0097;;;;;
;07/24/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8943;GBP/JPY;;;;;;;;0.0007;;;;;
;07/24/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8949;GBP/JPY;;;;;;;;0.0007;;;;;
;07/24/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8952;GBP/JPY;;;;;;;;0.0005;;;;;
;07/24/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8955;GBP/JPY;;;;;;;;0.0004;;;;;
;07/24/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8820;NZD/CHF;;;;;;;;-0.0087;;;;;
;07/24/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8830;NZD/CHF;;;;;;;;-0.0217;;;;;
;07/24/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8854;NZD/CHF;;;;;;;;-0.0044;;;;;
8995;07/25/2019;08:33:17;AM;MST;MARKET_ORDER;TRADE_CLOSE;GBP/JPY;;101;Sell;;;;;;;;;;;
8996;07/25/2019;08:33:17;AM;MST;ORDER_FILL;MARKET_ORDER_TRADE_CLOSE;GBP/JPY;135.479;101;Sell;0.0098;;;;0.0003;0;0.1219;;126.53;;
8997;07/25/2019;08:42:21;AM;MST;STOP_LOSS_ORDER;CLIENT_ORDER;;135.285;;;;;;;;;;;;;
8998;07/25/2019;08:42:34;AM;MST;STOP_LOSS_ORDER;CLIENT_ORDER;;135.229;;;;;;;;;;;;;
8999;07/25/2019;09:09:15;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;GBP/JPY;135.284;150;Sell;0.0159;;;;0.0004;0;-0.2569;;126.27;;
9000;07/25/2019;09:09:15;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
9001;07/25/2019;09:10:00;AM;MST;ORDER_FILL;STOP_LOSS_ORDER;GBP/JPY;135.229;210;Sell;0.0232;;;;0.0006;0;-0.5143;;125.76;;
9002;07/25/2019;09:10:00;AM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
9003;07/25/2019;09:14:04;AM;MST;MARKET_ORDER;TRADE_CLOSE;EUR/USD;;200;Sell;;;;;;;;;;;
9004;07/25/2019;09:14:04;AM;MST;ORDER_FILL;MARKET_ORDER_TRADE_CLOSE;EUR/USD;1.11484;200;Sell;0.013;;;;-0.0191;0;0.012;;125.75;;
9005;07/25/2019;09:14:11;AM;MST;MARKET_ORDER;TRADE_CLOSE;EUR/USD;;202;Sell;;;;;;;;;;;
9006;07/25/2019;09:14:11;AM;MST;ORDER_FILL;MARKET_ORDER_TRADE_CLOSE;EUR/USD;1.11487;202;Sell;0.0111;;;;-0.0192;0;0.0566;;125.79;;
9007;07/25/2019;10:46:38;AM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/USD;;300;Buy;;;;;;;;;;;
9008;07/25/2019;10:46:38;AM;MST;ORDER_FILL;MARKET_ORDER;EUR/USD;1.11421;300;Buy;0.021;;;;0;0;0;;125.79;;
9009;07/25/2019;10:46:38;AM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.11824;;;;;;;;;;;;;
9010;07/25/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;-0.0468;;;;125.74;;
;07/25/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;9008;EUR/USD;;;;;;;;-0.0032;;;;;
;07/25/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8897;EUR/CAD;;;;;;;;-0.0097;;;;;
;07/25/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8943;GBP/JPY;;;;;;;;0.0007;;;;;
;07/25/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8820;NZD/CHF;;;;;;;;-0.0086;;;;;
;07/25/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8830;NZD/CHF;;;;;;;;-0.0216;;;;;
;07/25/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8854;NZD/CHF;;;;;;;;-0.0044;;;;;
9011;07/26/2019;12:16:42;AM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/USD;;200;Buy;;;;;;;;;;;
9012;07/26/2019;12:16:42;AM;MST;ORDER_FILL;MARKET_ORDER;EUR/USD;1.11369;200;Buy;0.013;;;;0;0;0;;125.74;;
9013;07/26/2019;08:36:14;AM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/USD;;500;Buy;;;;;;;;;;;
9014;07/26/2019;08:36:14;AM;MST;ORDER_FILL;MARKET_ORDER;EUR/USD;1.11195;500;Buy;0.03;;;;0;0;0;;125.74;;
9015;07/26/2019;10:55:09;AM;MST;TAKE_PROFIT_ORDER;CLIENT_ORDER;;1.11644;;;;;;;;;;;;;
9016;07/26/2019;10:55:36;AM;MST;TAKE_PROFIT_ORDER;CLIENT_ORDER;;1.11646;;;;;;;;;;;;;
9017;07/26/2019;11:05:10;AM;MST;ORDER_CANCEL;CLIENT_REQUEST_REPLACED;;;;;;;;;;;;;;;
9018;07/26/2019;11:05:10;AM;MST;TAKE_PROFIT_ORDER;REPLACEMENT;;1.11553;;;;;;;;;;;;;
9019;07/26/2019;11:05:25;AM;MST;ORDER_CANCEL;CLIENT_REQUEST_REPLACED;;;;;;;;;;;;;;;
9020;07/26/2019;11:05:25;AM;MST;TAKE_PROFIT_ORDER;REPLACEMENT;;1.11553;;;;;;;;;;;;;
9021;07/26/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;-0.0994;;;;125.64;;
;07/26/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;9008;EUR/USD;;;;;;;;-0.0338;;;;;
;07/26/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;9012;EUR/USD;;;;;;;;-0.0119;;;;;
;07/26/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;9014;EUR/USD;;;;;;;;-0.0103;;;;;
;07/26/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8897;EUR/CAD;;;;;;;;-0.0097;;;;;
;07/26/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8943;GBP/JPY;;;;;;;;0.0007;;;;;
;07/26/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8820;NZD/CHF;;;;;;;;-0.0086;;;;;
;07/26/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8830;NZD/CHF;;;;;;;;-0.0215;;;;;
;07/26/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8854;NZD/CHF;;;;;;;;-0.0043;;;;;
9022;07/27/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;-0.1564;;;;125.49;;
;07/27/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;9008;EUR/USD;;;;;;;;-0.0338;;;;;
;07/27/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;9012;EUR/USD;;;;;;;;-0.0226;;;;;
;07/27/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;9014;EUR/USD;;;;;;;;-0.0564;;;;;
;07/27/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8897;EUR/CAD;;;;;;;;-0.0097;;;;;
;07/27/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8943;GBP/JPY;;;;;;;;0.0007;;;;;
;07/27/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8820;NZD/CHF;;;;;;;;-0.0086;;;;;
;07/27/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8830;NZD/CHF;;;;;;;;-0.0216;;;;;
;07/27/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8854;NZD/CHF;;;;;;;;-0.0044;;;;;
9023;07/28/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;-0.1564;;;;125.33;;
;07/28/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;9008;EUR/USD;;;;;;;;-0.0338;;;;;
;07/28/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;9012;EUR/USD;;;;;;;;-0.0226;;;;;
;07/28/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;9014;EUR/USD;;;;;;;;-0.0564;;;;;
;07/28/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8897;EUR/CAD;;;;;;;;-0.0097;;;;;
;07/28/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8943;GBP/JPY;;;;;;;;0.0007;;;;;
;07/28/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8820;NZD/CHF;;;;;;;;-0.0086;;;;;
;07/28/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8830;NZD/CHF;;;;;;;;-0.0216;;;;;
;07/28/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8854;NZD/CHF;;;;;;;;-0.0044;;;;;
9024;07/28/2019;06:16:19;PM;MST;ORDER_CANCEL;CLIENT_REQUEST_REPLACED;;;;;;;;;;;;;;;
9025;07/28/2019;06:16:19;PM;MST;TAKE_PROFIT_ORDER;REPLACEMENT;;1.11668;;;;;;;;;;;;;
9026;07/28/2019;06:16:39;PM;MST;ORDER_CANCEL;CLIENT_REQUEST_REPLACED;;;;;;;;;;;;;;;
9027;07/28/2019;06:16:39;PM;MST;TAKE_PROFIT_ORDER;REPLACEMENT;;1.11668;;;;;;;;;;;;;
9028;07/29/2019;12:08:59;PM;MST;MARKET_ORDER;TRADE_CLOSE;EUR/USD;;500;Sell;;;;;;;;;;;
9029;07/29/2019;12:08:59;PM;MST;ORDER_FILL;MARKET_ORDER_TRADE_CLOSE;EUR/USD;1.11454;500;Sell;0.03;;;;-0.0544;0;1.295;;126.57;;
9030;07/29/2019;12:08:59;PM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
9031;07/29/2019;12:09:05;PM;MST;MARKET_ORDER;TRADE_CLOSE;EUR/USD;;200;Sell;;;;;;;;;;;
9032;07/29/2019;12:09:05;PM;MST;ORDER_FILL;MARKET_ORDER_TRADE_CLOSE;EUR/USD;1.11454;200;Sell;0.012;;;;-0.0218;0;0.17;;126.72;;
9033;07/29/2019;12:09:05;PM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
9034;07/29/2019;12:09:12;PM;MST;MARKET_ORDER;TRADE_CLOSE;EUR/USD;;300;Sell;;;;;;;;;;;
9035;07/29/2019;12:09:12;PM;MST;ORDER_FILL;MARKET_ORDER_TRADE_CLOSE;EUR/USD;1.11454;300;Sell;0.018;;;;-0.0327;0;0.099;;126.79;;
9036;07/29/2019;12:09:12;PM;MST;ORDER_CANCEL;LINKED_TRADE_CLOSED;;;;;;;;;;;;;;;
9037;07/29/2019;12:13:25;PM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/JPY;;202;Buy;;;;;;;;;;;
9038;07/29/2019;12:13:25;PM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;133.017;202;Buy;0.0195;;;;0;0;0;;126.79;;
9039;07/29/2019;12:13:25;PM;MST;TAKE_PROFIT_ORDER;ON_FILL;;133.367;;;;;;;;;;;;;
9040;07/29/2019;12:13:44;PM;MST;ORDER_CANCEL;CLIENT_REQUEST_REPLACED;;;;;;;;;;;;;;;
9041;07/29/2019;12:13:44;PM;MST;TAKE_PROFIT_ORDER;REPLACEMENT;;133.497;;;;;;;;;;;;;
9042;07/29/2019;12:21:35;PM;MST;MARKET_ORDER;CLIENT_ORDER;EUR/USD;;200;Buy;;;;;;;;;;;
9043;07/29/2019;12:21:35;PM;MST;ORDER_FILL;MARKET_ORDER;EUR/USD;1.11481;200;Buy;0.011;;;;0;0;0;;126.79;;
9044;07/29/2019;12:21:35;PM;MST;TAKE_PROFIT_ORDER;ON_FILL;;1.11833;;;;;;;;;;;;;
9045;07/29/2019;01:00:00;PM;MST;DAILY_FINANCING;;;;;;;;;;-0.0439;;;;126.74;;
;07/29/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;9043;EUR/USD;;;;;;;;-0.0006;;;;;
;07/29/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8897;EUR/CAD;;;;;;;;-0.0097;;;;;
;07/29/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8943;GBP/JPY;;;;;;;;0.0007;;;;;
;07/29/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;9038;GBP/JPY;;;;;;;;0.0001;;;;;
;07/29/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8820;NZD/CHF;;;;;;;;-0.0086;;;;;
;07/29/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8830;NZD/CHF;;;;;;;;-0.0215;;;;;
;07/29/2019;01:00:00;PM;MST;DAILY_FINANCING;TradeID:;8854;NZD/CHF;;;;;;;;-0.0043;;;;;
9046;07/29/2019;09:37:09;PM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/JPY;;102;Buy;;;;;;;;;;;
9047;07/29/2019;09:37:09;PM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;132.07;102;Buy;0.0108;;;;0;0;0;;126.74;;
9048;07/29/2019;10:13:51;PM;MST;MARKET_ORDER;TRADE_CLOSE;GBP/JPY;;102;Sell;;;;;;;;;;;
9049;07/29/2019;10:13:51;PM;MST;ORDER_FILL;MARKET_ORDER_TRADE_CLOSE;GBP/JPY;131.762;102;Sell;0.0108;;;;0;0;-0.2893;;126.45;;
9050;07/30/2019;12:35:37;AM;MST;MARKET_ORDER;CLIENT_ORDER;GBP/JPY;;205;Buy;;;;;;;;;;;
9051;07/30/2019;12:35:37;AM;MST;ORDER_FILL;MARKET_ORDER;GBP/JPY;132.34;205;Buy;0.0226;;;;0;0;0;;126.45;;
9052;07/30/2019;07:54:01;AM;MST;MARKET_ORDER;TRADE_CLOSE;NZD/CHF;;50;Buy;;;;;;;;;;;
